route_type,decision_type,kind,reason_name,position,requires_explanation,audience
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Client refused offer,2,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Client refused unit (non-SRO),3,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Client refused voucher,4,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,CORI,5,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Does not agree to services,6,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Does not want housing at this time,7,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Falsification of documents,8,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Health and Safety,9,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Household did not respond after initial acceptance of match,10,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Ineligible for Housing Program,11,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,SORI,12,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Unsafe environment for this person,13,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Unwilling to live in SRO,14,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Unwilling to live in that neighborhood,15,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Other,16,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Client has declined match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Client has disappeared,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Client has disengaged,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Client no longer eligible for match,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Client received another housing opportunity,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,CORI,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Health and Safety,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,In Treatment/Recovery Center,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Incarcerated,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Institutionalized,10,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,SORI,11,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Vacancy filled by other client,12,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Vacancy should not have been entered,13,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,cancel,Other,14,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Additional screening criteria imposed by third parties,0,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Client has another housing option,1,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Client refused offer,2,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Client refused unit (non-SRO),3,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Client refused voucher,4,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,CORI,5,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Does not agree to services,6,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Does not want housing at this time,7,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Falsification of documents,8,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Health and Safety,9,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Household did not respond after initial acceptance of match,10,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Ineligible for Housing Program,11,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,SORI,12,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Unsafe environment for this person,13,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Unwilling to live in SRO,14,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Unwilling to live in that neighborhood,15,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,decline,Other,16,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Client has declined match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Client has disappeared,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Client has disengaged,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Client no longer eligible for match,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Client received another housing opportunity,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,CORI,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Health and Safety,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,In Treatment/Recovery Center,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Incarcerated,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Institutionalized,10,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,SORI,11,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Vacancy filled by other client,12,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Vacancy should not have been entered,13,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingOutcome,cancel,Other,14,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Additional screening criteria imposed by third parties,0,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Client has another housing option,1,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Client refused offer,2,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Client refused unit (non-SRO),3,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Client refused voucher,4,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,CORI,5,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Does not agree to services,6,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Does not want housing at this time,7,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Falsification of documents,8,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Health and Safety,9,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Household did not respond after initial acceptance of match,10,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Ineligible for Housing Program,11,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,SORI,12,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Unsafe environment for this person,13,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Unwilling to live in SRO,14,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Unwilling to live in that neighborhood,15,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,decline,Other,16,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Client has declined match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Client has disappeared,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Client has disengaged,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Client no longer eligible for match,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Client received another housing opportunity,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,CORI,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Health and Safety,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,In Treatment/Recovery Center,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Incarcerated,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Institutionalized,10,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,SORI,11,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Vacancy filled by other client,12,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Vacancy should not have been entered,13,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHsaReview,cancel,Other,14,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Additional screening criteria imposed by third parties,0,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Client has another housing option,1,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Client refused offer,2,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Client refused unit (non-SRO),3,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Client refused voucher,4,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,CORI,5,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Does not agree to services,6,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Does not want housing at this time,7,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Falsification of documents,8,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Health and Safety,9,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Household did not respond after initial acceptance of match,10,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Ineligible for Housing Program,11,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,SORI,12,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Unsafe environment for this person,13,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Unwilling to live in SRO,14,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Unwilling to live in that neighborhood,15,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,decline,Other,16,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Client has declined match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Client has disappeared,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Client has disengaged,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Client no longer eligible for match,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Client received another housing opportunity,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,CORI,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Health and Safety,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,In Treatment/Recovery Center,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Incarcerated,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Institutionalized,10,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,SORI,11,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Vacancy filled by other client,12,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Vacancy should not have been entered,13,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenAcceptReferral,cancel,Other,14,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client has declined match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client has disappeared,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client has disengaged,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client needs higher level of care,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Incarcerated,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Match expired,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Unable to reach client after multiple attempts,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenConfirmMatchSuccess,cancel,Other,12,false,
